"s.1"	"s.10"	"s.13"	"s.14"	"s.15"	"s.17"	"s.18"	"s.24"	"s.28"	"s.31"	"s.32"	"s.34"	"s.43"	"s.46"	"s.47"	"s.48"	"s.50"	"s.51"	"s.57"	"s.61"	"s.64"	"s.65"
"prt27"	-1.29336155186743	-0.126984583112036	0.225748100451466	NA	-0.558829507953367	-2.52128051867923	0.208768173167704	-0.707496375712568	0.865190162323681	-0.814345738423947	1.89205243822505	0.822444182931302	NA	1.44701558423958	0.480406794053492	-3.57209111040279	-0.014902619789821	NA	0.784877003711875	-2.12962276498284	2.98361316539955	1.32112572868734
"prt28"	-1.44392997587338	0.881266725030236	NA	NA	-0.825108476130399	1.26402412387769	-0.138532038909597	1.85714995302504	4.03779632333187	1.0665400376213	NA	-0.677164696306998	-1.23993256396906	1.26052141852174	NA	0.407914250078845	1.45971397873689	-4.86446603261771	-0.645579112328889	-1.04478454061386	-1.37424441071484	0.236535563385872
"prt29"	-0.0987865700812427	NA	-0.733705970934573	-1.86149123092395	1.46722800710524	1.6487241807418	NA	-0.0556687011447277	-3.03077721833269	-0.364492240506989	0.913650189901978	NA	-4.07851064743846	NA	NA	-0.20167113727301	NA	2.99739111718904	-1.52210745913198	NA	-4.59829862397028	0.782763641347913
"prt30"	-0.90334318584034	NA	5.10770123693125	NA	-1.55500796070528	-4.58074823291818	-0.105252795001294	-0.0707149127828294	NA	NA	-0.691350649972627	-1.76961912801796	-1.4686146685567	-4.64807359177913	-5.132379218541	-2.39092617625095	0.473447036738904	-1.22171109052516	-2.88838642568614	NA	-2.80645821693696	-3.36219006673517
"prt31"	5.48876012332155	1.10666185906256	7.30698411905867	6.73610035907309	2.13326885666083	5.70794246343089	NA	1.11639055476425	3.5036099287264	NA	6.36991653808388	1.23709764524723	2.70391285026144	4.62362520062651	2.8926062040569	3.32711307211384	0.177717561553421	NA	-0.720851127260384	7.7874861632136	6.7429037558504	3.24057542586777
"prt32"	3.19211883717581	1.46375990954833	0.487069193398039	NA	-0.694953006897494	4.52726612594835	-2.9452558461937	-0.542090654261319	-1.45422695198628	-2.07316501662404	-0.62321806480317	-1.62027366916568	-0.577650845841414	NA	-1.12396353808274	0.680608553280121	NA	-0.790326394829558	-0.529275384337159	1.53065307818695	-0.260612916898483	NA
"prt33"	-0.87967660962229	-0.426296271216561	-3.9464470556823	NA	NA	-0.734873662805656	-0.280787238397263	-2.48842143895815	-4.14756002699628	-1.64487195334953	-1.35563631880752	-2.18682105613557	-3.53218865449885	-1.39747662882504	-3.26371362689618	-0.816255256239513	-1.49021731507191	-1.31178121418478	-3.70287064086472	-6.26831448731545	NA	-2.49705287774285
"prt34"	-0.966427124331872	4.56774206520657	4.84602220600897	1.97931934752991	2.15342587447978	-0.0836759630823807	3.25678268654601	4.92241567755695	-0.604473693868682	0.765609627892506	2.71730804352729	0.987343333734042	-1.92862388536293	1.16029802631531	-0.704853237551901	1.27507038756741	1.30984811506274	-2.88463681027993	-0.401236289463734	-1.10534131298726	1.7381831290747	NA
"prt35"	-1.46506889066845	5.19706979247732	2.00495049208131	2.30161784022172	1.69402311681046	4.52924590727051	4.51254778444157	2.43752222613155	2.40654337089378	1.50172487758062	2.74785874412919	3.38406703255705	4.00813725781245	2.63598678327794	2.05680141571818	NA	4.4132331786885	2.8149910196463	4.97806975611837	1.37769966286583	1.73666167142597	2.85541844866132
"prt36"	4.36669363034935	4.51897403880267	3.03946954979987	-1.47434352615753	0.628732314771183	0.184740125384448	4.03221157011959	3.18528794411732	NA	2.84773129127831	2.29277849414407	1.53485612740013	2.44993534469886	1.2716256275276	4.26231702067963	0.432618325912114	-2.67971510339326	0.365003703603902	1.35937646822805	-0.737441190438711	1.9007433601315	0.101680195132851
"prt37"	NA	-0.069086640696536	5.49475501634427	2.3931326533544	0.216580344118353	NA	NA	3.17683484482985	-0.378153834099059	3.58613659831156	2.1678892711049	0.162916619567936	1.16213905851595	0.760337555184343	-0.534060033044711	2.83809562811842	0.656641835228012	-0.173566905288632	NA	1.19305599517443	1.43272955439036	-0.867959085467138
"prt38"	NA	1.52635366404678	0.405816589334183	-0.633474597173972	-3.84506960532652	-1.10006240967219	3.50174530903623	0.0664993361090193	1.83887520436729	0.359160240695949	NA	NA	NA	-1.44186699121695	-3.99272354515581	NA	-1.61088861749864	-2.72245542450559	NA	-0.133208990398325	-0.000726638467821394	NA
"prt39"	-1.95447631774884	-3.78621068677372	-1.57779133753983	-2.22037065415266	NA	-0.785850580167865	-1.37487288639757	NA	-4.31445722282971	NA	NA	-3.54466040675111	-3.57529704571335	NA	NA	NA	-2.7157198613639	-3.25094059059984	NA	NA	NA	-1.94453020688496
"prt40"	-1.29918168777345	1.07799030066445	0.798188792379536	3.87892518528956	2.75593408556387	3.78739418963947	1.69940657799924	2.91930587533972	1.89959636438084	3.68899064315932	NA	3.44248989088321	1.59039825053603	NA	1.15650440389542	-0.759008882531939	1.71503056284364	0.921176395624529	2.70995042693152	1.38409310952666	1.83413564934662	1.9317702949843
"prt41"	5.49881278985253	7.79414467148907	7.03496699002105	6.30068063217252	8.57447225067603	5.44986044200801	4.59909579722712	7.73751750655067	9.82172096714005	7.2449637198765	11.6522673228959	6.62772761615811	8.5511488724593	NA	NA	4.70394872240452	NA	3.83478754303079	2.24673864581994	NA	6.48617141614617	7.36254789501866
"prt42"	0.511491741684601	3.96205442945489	1.29355575919485	-1.22083734755845	3.40916332743355	4.11477369305262	NA	2.17042883247965	2.94240458669575	0.626023745594954	0.199941270165295	0.131887226558323	-0.420276399269089	-0.235071450889943	0.987855565619795	2.31253546466558	-0.930708017685313	-0.198671354255515	-1.90362351204588	-2.12514951947377	-0.931952618145724	1.60649346625302
"prt43"	0.968636697723401	-0.0782224228250612	1.08662197390136	-0.342085346015669	-1.49212081118283	1.83427539129263	4.82941962687239	1.71577698375006	1.42429512586092	2.75667071742777	0.406883571376522	-0.641051384901729	-1.42279164423369	NA	-1.89313375984881	-1.7252732363869	1.60718968335278	0.113426736798149	-0.853784454788939	0.81929429192332	NA	-0.820376931866442
"prt44"	-3.03684303931322	-1.94006403706512	-2.1084661298938	-1.53623997437866	-2.38802380306546	-4.07271768201934	-0.142223793408718	-1.88307335891039	-1.47304220961961	-3.35001889456212	2.7066071238173	-3.26985358347092	-3.03139008689147	-4.94306990909716	NA	-0.950099235257371	0.663048962217194	NA	-4.3859409101636	-2.44494941557059	-0.637906203993651	NA
"prt45"	6.44474280480045	NA	11.3173627737365	8.5431903239695	7.93431151121617	4.90732213606443	6.7323978200416	-4.21003803710569	10.2988532161357	NA	2.99132304464074	15.1273315432395	3.81215114247843	9.24551352381896	4.54725512407753	1.09029778662738	3.60423153845851	NA	-0.325131471917616	7.66765244158805	6.07665492068203	12.3169322927048
"prt46"	5.37371793443673	6.1377692764259	5.22954145837043	5.31274858932209	5.34581247438748	4.38970337092188	3.71309656090283	4.72368654243648	5.47276639443602	2.70445220088812	7.30049772218733	3.0702204699033	4.34141438448479	6.20556687418688	NA	5.48867748341588	3.19571915662825	NA	3.73926078144062	4.95203195798376	3.64188548147967	7.20706906256889
"prt47"	4.16864417667461	NA	6.22240980268783	6.31953583914841	6.73518223160383	NA	3.40299184878561	6.49161949247762	4.6735972040615	5.23745466232472	4.74949580219251	5.91094564896334	5.13233946791703	4.77237977372402	5.60630256111831	5.65470895158174	4.95395901091013	3.80323849089459	5.85344286380686	4.078645997505	2.60439509363443	3.70282875899741
"prt48"	-1.47986591175001	-0.471273550374583	0.927112831008145	0.876228556430057	-2.06590144231524	-1.08019817514641	0.331839643407494	0.985725401699334	NA	NA	-3.55451438790475	0.179683108852789	-2.18350298315227	0.45484783768455	NA	-1.31565669311991	-1.62201782159546	-2.89005406166577	NA	-0.922394982212382	1.38136700376011	-2.49098125990599
"prt49"	NA	-3.97064781951552	0.323399439058875	-0.206190592762382	-0.541607884120711	NA	-1.79074739347207	-2.42206181108125	-1.08611927178207	-3.4237043224045	0.730183462118247	NA	-4.63669837445592	NA	NA	-0.739873955438906	NA	-4.28171415399817	NA	NA	NA	NA
"prt50"	NA	0.437161397985941	12.6039148357445	10.4771655045329	-2.11055173018056	1.66011702966263	14.4345262172136	-5.22548775107342	1.63902289909797	14.6185610927065	6.06870780850963	-8.08968666292255	8.95260525443664	-3.98522942951316	0.200348867455397	2.30517292605062	10.3753778592508	7.03817237790006	14.4558103700766	3.14975610573263	0.605523174312006	17.5778414709619
"prt51"	0.740731983979048	-0.616122369484476	-0.734063510482518	5.2543503932616	NA	1.44982218698898	-0.179170180688221	4.5021843914743	-0.773688264751691	-2.98146423740554	3.88636184388867	-1.257549376534	-0.604673788024896	-0.954189762413419	-1.51918101280838	NA	0.664630322416401	2.61033778420497	0.152908950744704	-1.32947233810296	-0.513475867979878	NA
"prt52"	2.0162167337823	1.55180034063497	4.10365301896315	-0.335868089766621	-0.267322743631174	2.27899532187922	1.00494744159616	-1.01167703078524	0.199521867534378	1.84649530801593	-1.03795209930447	3.1280165456446	1.17541640680802	4.05636785756506	3.55773667721237	1.98479447747323	1.55106463163042	1.30499713862749	-0.120131960588037	0.403241315625155	1.92617875036979	3.70478396744831
"prt53"	NA	-4.83068630896098	NA	-3.52621850387254	NA	NA	NA	NA	NA	-2.54809319525906	-6.18671275118682	NA	-6.41046131123568	-4.53426415771571	-7.46923928156455	-6.30119710453485	-7.06079579414193	NA	-3.56192944565213	NA	NA	NA
"prt54"	-3.57950267275384	-0.0610559097035935	3.53688707289883	1.33138411966963	-1.32483126520113	-0.418009157748199	0.741110662158803	NA	-1.88225680896688	NA	NA	1.05895271768315	-2.30995176215047	1.2682530376826	NA	NA	-2.1318740491628	-2.00098218118713	-3.00654068079214	NA	-2.6188010650116	-2.72470079017505
"prt55"	-3.22578300954453	-0.981467072598082	-3.91381467828271	2.25150505678695	-1.84616063416999	-0.855391766529087	NA	2.06524528973739	0.45609328567924	0.865216491404562	-0.510397404405607	-0.36785187238161	NA	0.792508052021941	-4.61037609328811	NA	-0.786018107141796	NA	-0.061093270771903	NA	0.851403251437117	-3.07796783464297
"prt56"	-0.186364414598126	NA	0.491614107638619	-0.0730311311654277	1.08414031771227	-2.45409595431138	-1.26226488784124	1.94659548024067	-1.971643676645	NA	-1.33880829412761	0.417277484859967	NA	-0.355557733457844	NA	-0.964603838821581	-1.85484508680211	-1.25350006766015	-2.16164362955531	-1.90802707097077	NA	-3.22567542280372
"prt57"	5.32770859232507	1.31095291598583	5.00362926666008	3.6183322681061	1.9552778533365	2.49742317908208	3.53300496310119	-1.42748919752155	4.65918127380886	3.29375708234	2.74043600422566	3.07847743614768	-3.62692041480041	-1.65795067171548	2.62801647891754	2.28791214028571	2.83154533615975	5.27402371151036	4.29380534747883	7.32297517983201	-0.343745391211999	1.15382507204052
"prt58"	-2.36570281034864	NA	NA	NA	-3.32130690092461	-5.25662918132196	-3.83880594971903	-3.13995088225291	NA	NA	NA	NA	-5.2171444017579	NA	NA	NA	NA	-2.99333586602039	-8.36928587056571	-4.55422655877632	NA	-6.16271598070542
"prt59"	0.693689685429447	2.07519110102568	1.16150414949203	3.68347067810673	3.20974545452112	2.19817596256457	1.92730322171095	0.824627540052583	4.39073304954204	-0.547319567257169	1.31077663045978	0.906831010875178	0.392042306438856	1.11096907594253	-1.39945767048502	0.127927715094062	2.43030607791126	-1.47401088627293	-1.07489401260914	2.4094030424317	1.12568994661162	-1.00156261530477
"prt60"	-1.79795408922033	0.878528364936652	0.416221915674771	-2.2284764437728	NA	-2.32198188593179	0.997626664061356	-3.98937260132448	-1.54216005922186	-0.0201310991533885	NA	NA	NA	-2.9877730991099	NA	NA	NA	-0.911810608063324	NA	-1.85857196097886	NA	NA
"prt61"	0.230585672274111	2.79584268149707	1.50204070657821	1.33107724236727	1.28170086450697	2.04987995519593	2.10817132523858	1.68526768158756	0.732735980261069	NA	1.02159651294206	0.35372719182259	-0.662263762493202	1.29294746445583	NA	1.77836243143393	-1.86209971305129	0.481719513926196	0.537067199619757	3.12630790921369	-0.10121922327348	0.238934970888928
"prt62"	-0.220543523946038	0.430662771374857	-0.543811236773834	0.194709355780391	2.5575332961485	1.37007195518279	1.49898660997166	0.260558619115305	-0.782899704219943	1.65166635355273	-0.586356514754043	-0.600521407547782	-0.834731966532946	1.84940664958238	-0.00711119470252733	-0.748178357312459	0.907981532129594	-0.494880184892511	-1.0071226563795	1.26233376376494	0.00477044422467288	NA
"prt63"	1.86929237340933	0.648606191863019	1.35065748762113	NA	1.11823270053626	2.20061646211103	3.29824933244769	2.93103247671493	8.09579457260657	0.690914648629735	0.940750459763001	2.85913159030873	3.67208291171692	0.724164938488071	NA	-1.36330498111259	2.35726537238423	NA	2.61058598262634	6.34519111727333	0.239042411755886	-1.65174668454951
"prt64"	-2.18399482913989	-0.499121191274148	0.364270726566597	-1.00392003011811	-1.5872819962824	NA	0.60737177520753	NA	-2.95756764640693	-2.07564116428602	-2.98894172484608	NA	-5.28704399920851	-6.50393928640864	-3.47877916311012	-3.30556289657845	NA	1.31717600815027	NA	-7.38387490873867	1.61780772996738	-1.34535739174353
"prt65"	1.06615840495411	-0.225768954962398	0.392191277517478	-2.47946163650191	-0.147124732264379	0.791997343935418	1.01522765609043	3.70575433857101	-0.078953419636093	2.03065626306644	2.09850849295124	2.03787174473625	0.348248976345397	-2.00325060409784	3.65874210448115	-0.190330178557281	NA	0.506622798510237	NA	-3.31997305675478	-1.68863399914198	0.695423695773615
"prt66"	3.67755715948303	1.06913665454224	NA	4.30770244031801	1.09613615199486	7.10055471520408	0.980603181803677	1.38086326911763	5.11763076669066	2.87951124080444	1.24862183112482	3.44082171126342	4.88054652828921	3.42178593594828	2.91857654159198	4.06907401876608	NA	3.99883227936538	NA	1.59568121915019	1.84066879426527	0.217789839317025
"prt67"	0.174230078410456	4.8462042938911	NA	-2.30215379539053	NA	-0.692693226460544	NA	-0.716205744505869	-0.217364273278747	0.229407249989687	-1.0123400696915	NA	-1.73777572351031	NA	2.28292360296134	NA	NA	-2.48095289748795	-0.208881640963346	NA	1.54105314188377	-2.14777743901778
"prt68"	NA	NA	NA	-0.679650437447175	2.92811171546108	-0.650365309091458	0.876715342252728	2.98965240644341	NA	NA	3.15852153600652	-1.50582318784727	NA	0.136030993711747	NA	-0.568860992426876	NA	-0.529635985045738	NA	-1.51618635935939	NA	1.40005017691169
"prt69"	4.51261554082907	3.21464614490854	3.35331317092938	5.80083176437285	1.72114207789165	4.08945442525777	3.01587707753494	3.52147799592351	4.31919982411181	NA	1.78036151605747	0.889099565602272	0.586357977743854	0.0967906311911727	1.83438699637755	3.91502187715466	1.44076109748589	2.29914377862782	2.30166070918165	1.29066823001049	NA	2.08392280119795
"prt70"	-1.19128940817027	NA	0.850064258354371	3.30702229373299	2.68950017583639	NA	1.96145407190692	2.12383403671152	3.96013904200543	0.810824003967418	NA	NA	1.78874569110599	2.43929248214322	2.36911487752978	1.10633702530736	2.27632688478862	2.92782135150421	-1.17781456111484	3.54014410140961	0.844663335442452	2.10627343182737
"prt71"	0.183430446048594	-2.58987335638894	-0.0596082028780018	0.648178783370134	1.43551589542628	0.857115816787903	-1.14533170016301	-0.572783151935475	4.68286653173341	NA	NA	2.65259086116515	-3.14401720523557	NA	-1.89436716103312	2.61836505056994	NA	-0.543778292607794	NA	NA	NA	NA
"prt72"	-1.00858110402264	-0.708803566809507	0.301070204622585	0.575784426110222	-1.18873848562863	-0.183775971181477	NA	0.134734002968982	0.365168306829	-0.235399183046096	-0.214383966119644	-0.07285343343992	NA	NA	-1.2733779861335	NA	-0.420362711955587	NA	-0.973443235994904	-0.08211596660737	-1.27578402893695	-1.94176114121488
"prt73"	NA	NA	-3.85870108207267	-1.6926971395811	-1.24977679407061	-1.72593655102945	-4.81315738137	-3.90013460326425	NA	-2.92563084621124	-2.56205951370989	NA	-1.21816552779414	-0.307425890493687	NA	NA	-0.159068028647782	NA	-0.200868667596105	NA	1.81226137057626	NA
"prt74"	NA	NA	4.28816351396944	2.15387642859942	-2.28677115698726	NA	-8.26350063803932	3.55292621435707	-0.624443237309399	-2.10256395227867	1.2179937168386	0.486540988315624	2.83703944303702	NA	-2.01349743253907	-2.35396110553977	1.89944615136293	NA	NA	NA	-1.33733300336507	-1.22033650772098
"prt75"	2.10341833349806	2.06915108411709	0.19495316788208	3.84654083034962	-1.06695191573198	2.33354771794722	1.81282798545391	0.377733467075272	0.163744118928428	0.120441201045968	2.30853338185727	-0.840857687095087	0.500206421407823	1.18740191210748	0.957120611756038	2.04546632948313	0.559311695369989	-1.78417349151939	1.09793419948917	-1.47974478986289	-2.03626575297416	1.09753090080529
"prt76"	3.0058995667783	0.509022171200369	1.93668862924597	5.00476114620054	2.26972681372776	1.19595159314966	4.4185749807048	1.23741953165152	1.53543233397296	5.02576269477732	4.14632949299603	2.83827064711268	NA	0.0466788784817442	0.777754215196018	1.31370286054836	2.71923066426939	-0.12994708485953	NA	1.81619151504029	NA	0.375194950666652
"prt77"	0.774282641262413	NA	-0.301130478910472	2.90188722654248	-0.643114215870361	0.362009972527795	-0.203328808746024	0.977396524894811	1.02668312928756	2.7877828983144	1.55080856238841	1.41053837310826	-2.08749042041102	-2.24032884115616	0.90108211489545	-0.126911210867827	-1.07814285211281	-0.399046941566581	3.03690112040061	-1.74243361308543	NA	NA
"prt78"	NA	2.08231897378496	-3.14152694459462	-0.305244312496574	-0.110655245897249	-2.61560912531161	1.74290805400884	NA	-0.709572539050136	NA	2.79675683476793	-3.75384866042549	1.46959364591693	NA	0.502907770664502	NA	-1.5137521869086	NA	NA	NA	1.55860455030167	-0.945136375123481
"prt79"	0.567216381418933	1.29140362995241	-7.16757844845904	NA	NA	-1.54602695537516	-2.64921279687389	0.964822128151558	-2.41715172523213	-10.3923592645035	NA	-3.39137666281143	NA	-3.04884678143144	NA	-1.51936866663951	-1.16094343799131	NA	NA	1.31315058691717	-4.96752817389352	-2.02736025330196
"prt80"	0.986499978311305	2.34249735755762	2.45152061043187	4.40632319776882	2.25940366440836	0.817292369366076	2.88089804390342	0.648178717152376	2.75307995451992	2.15309227944724	1.18586191847074	3.74036160472574	3.91247128251198	1.87606127394145	2.41836322566089	1.18083844158152	2.59847364123958	-0.237198121573765	0.750362740118574	2.87213151564216	1.21687476281707	0.112281947335804
"prt81"	0.700005097637018	-0.32064002465514	-1.44104143982719	NA	3.21785413689729	NA	0.931097156206562	2.98653214949574	NA	0.537628038367462	1.82825014673223	-2.79772853196914	-2.41516570510006	NA	2.15613861027185	-2.02163559714564	NA	-1.23635953880134	2.56503337047996	NA	NA	-0.0672223685362893
